Pression, tour moteur, température, AFR, Duréé injection, Papillon, Cible AFR 
39.12 , 1638 , 26 , 151.00 , 4698.54 , 21.00 , 105.00
38.18 , 1690 , 27 , 151.00 , 4715.70 , 20.00 , 105.00
39.12 , 1608 , 27 , 151.00 , 4688.64 , 20.00 , 105.00
38.49 , 1674 , 26 , 151.00 , 4710.42 , 21.00 , 105.00
38.81 , 1654 , 26 , 151.00 , 4703.82 , 21.00 , 105.00
38.49 , 1700 , 27 , 151.00 , 4719.00 , 21.00 , 105.00
38.49 , 1613 , 27 , 151.00 , 4690.29 , 21.00 , 105.00
38.49 , 1678 , 26 , 151.00 , 4711.74 , 21.00 , 105.00
38.81 , 1657 , 26 , 151.00 , 4704.81 , 21.00 , 105.00
38.49 , 1701 , 26 , 151.00 , 4719.33 , 21.00 , 105.00
38.81 , 1668 , 26 , 151.00 , 4708.44 , 21.00 , 105.00
38.18 , 1650 , 26 , 151.00 , 4702.50 , 21.00 , 105.00
38.81 , 1644 , 26 , 151.00 , 4700.52 , 21.00 , 105.00
38.18 , 1696 , 26 , 151.00 , 4717.68 , 20.00 , 105.00
37.87 , 1666 , 27 , 151.00 , 4707.78 , 20.00 , 105.00
38.18 , 1706 , 27 , 151.00 , 4720.98 , 21.00 , 105.00
38.49 , 1616 , 26 , 151.00 , 4691.28 , 20.00 , 105.00
38.18 , 1678 , 26 , 150.00 , 4711.74 , 21.00 , 105.00
38.81 , 1713 , 26 , 150.00 , 4723.29 , 20.00 , 105.00
38.18 , 1670 , 26 , 151.00 , 4709.10 , 20.00 , 105.00
38.18 , 1654 , 26 , 151.00 , 4703.82 , 21.00 , 105.00
37.87 , 1642 , 27 , 150.00 , 4699.86 , 20.00 , 105.00
38.49 , 1640 , 26 , 150.00 , 4699.20 , 20.00 , 105.00
38.18 , 1692 , 26 , 150.00 , 4716.36 , 20.00 , 105.00
38.18 , 1665 , 26 , 150.00 , 4707.45 , 20.00 , 105.00
37.87 , 1649 , 27 , 150.00 , 4702.17 , 20.00 , 105.00
38.18 , 1644 , 27 , 150.00 , 4700.52 , 20.00 , 105.00
38.49 , 1694 , 26 , 150.00 , 4717.02 , 21.00 , 105.00
38.18 , 1664 , 27 , 150.00 , 4707.12 , 20.00 , 105.00
38.18 , 1646 , 26 , 150.00 , 4701.18 , 21.00 , 105.00
38.18 , 1641 , 27 , 150.00 , 4699.53 , 20.00 , 105.00
37.87 , 1690 , 27 , 151.00 , 4715.70 , 21.00 , 105.00
38.49 , 1664 , 26 , 151.00 , 4707.12 , 20.00 , 105.00
38.18 , 1646 , 27 , 150.00 , 4701.18 , 20.00 , 105.00
38.49 , 1699 , 26 , 150.00 , 4718.67 , 20.00 , 105.00
38.18 , 1665 , 27 , 150.00 , 4707.45 , 20.00 , 105.00
38.49 , 1651 , 27 , 150.00 , 4702.83 , 20.00 , 105.00
38.49 , 1641 , 26 , 150.00 , 4699.53 , 20.00 , 105.00
39.43 , 1587 , 26 , 150.00 , 4681.71 , 20.00 , 105.00
39.74 , 1610 , 26 , 153.00 , 4689.30 , 21.00 , 105.00
39.74 , 1623 , 26 , 153.00 , 4693.59 , 21.00 , 105.00
39.43 , 1628 , 26 , 153.00 , 4695.24 , 21.00 , 105.00
38.81 , 1634 , 27 , 153.00 , 4697.22 , 20.00 , 105.00
39.12 , 1632 , 27 , 152.00 , 4696.56 , 20.00 , 105.00
39.12 , 1636 , 27 , 152.00 , 4697.88 , 20.00 , 105.00
38.49 , 1634 , 27 , 151.00 , 4697.22 , 20.00 , 105.00
38.81 , 1637 , 27 , 151.00 , 4698.21 , 20.00 , 105.00
38.18 , 1635 , 27 , 151.00 , 4697.55 , 20.00 , 105.00
38.81 , 1638 , 26 , 151.00 , 4698.54 , 21.00 , 105.00
38.49 , 1635 , 27 , 151.00 , 4697.55 , 20.00 , 105.00
38.49 , 1636 , 27 , 151.00 , 4697.88 , 20.00 , 105.00
38.81 , 1635 , 26 , 151.00 , 4697.55 , 20.00 , 105.00
38.81 , 1637 , 26 , 151.00 , 4698.21 , 20.00 , 105.00
38.49 , 1634 , 27 , 151.00 , 4697.22 , 20.00 , 105.00
38.81 , 1636 , 27 , 151.00 , 4697.88 , 21.00 , 105.00
38.81 , 1633 , 26 , 151.00 , 4696.89 , 21.00 , 105.00
39.12 , 1637 , 26 , 151.00 , 4698.21 , 21.00 , 105.00
38.18 , 1691 , 26 , 151.00 , 4716.03 , 20.00 , 105.00
38.18 , 1610 , 27 , 151.00 , 4689.30 , 20.00 , 105.00
38.18 , 1676 , 27 , 151.00 , 4711.08 , 20.00 , 105.00
38.81 , 1604 , 26 , 151.00 , 4687.32 , 20.00 , 105.00
38.49 , 1673 , 26 , 151.00 , 4710.09 , 21.00 , 105.00
38.49 , 1654 , 26 , 151.00 , 4703.82 , 20.00 , 105.00
38.18 , 1643 , 27 , 151.00 , 4700.19 , 20.00 , 105.00
38.49 , 1641 , 27 , 151.00 , 4699.53 , 20.00 , 105.00
38.18 , 1637 , 26 , 151.00 , 4698.21 , 20.00 , 105.00
38.81 , 1639 , 27 , 151.00 , 4698.87 , 20.00 , 105.00
38.18 , 1692 , 27 , 150.00 , 4716.36 , 20.00 , 105.00
38.49 , 1611 , 27 , 150.00 , 4689.63 , 20.00 , 105.00
38.49 , 1677 , 26 , 151.00 , 4711.41 , 21.00 , 105.00
38.49 , 1656 , 27 , 151.00 , 4704.48 , 20.00 , 105.00
38.18 , 1643 , 26 , 151.00 , 4700.19 , 20.00 , 105.00
38.49 , 1642 , 27 , 151.00 , 4699.86 , 20.00 , 105.00
38.18 , 1693 , 26 , 151.00 , 4716.69 , 20.00 , 105.00
38.49 , 1611 , 27 , 151.00 , 4689.63 , 20.00 , 105.00
37.87 , 1677 , 27 , 151.00 , 4711.41 , 20.00 , 105.00
38.18 , 1659 , 27 , 151.00 , 4705.47 , 20.00 , 105.00
38.18 , 1646 , 27 , 151.00 , 4701.18 , 20.00 , 105.00
37.87 , 1643 , 27 , 151.00 , 4700.19 , 20.00 , 105.00
37.87 , 1695 , 27 , 151.00 , 4717.35 , 20.00 , 105.00
37.87 , 1667 , 27 , 151.00 , 4708.11 , 20.00 , 105.00
37.56 , 1650 , 27 , 151.00 , 4702.50 , 20.00 , 105.00
37.87 , 1645 , 27 , 151.00 , 4700.85 , 20.00 , 105.00
38.49 , 1639 , 27 , 151.00 , 4698.87 , 20.00 , 105.00
38.18 , 1696 , 27 , 151.00 , 4717.68 , 20.00 , 105.00
37.56 , 1664 , 27 , 151.00 , 4707.12 , 20.00 , 105.00
38.49 , 1600 , 27 , 151.00 , 4686.00 , 20.00 , 105.00
38.18 , 1671 , 27 , 150.00 , 4709.43 , 20.00 , 105.00
37.56 , 1655 , 27 , 150.00 , 4704.15 , 20.00 , 105.00
37.87 , 1701 , 27 , 150.00 , 4719.33 , 20.00 , 105.00
37.87 , 1615 , 27 , 150.00 , 4690.95 , 20.00 , 105.00
37.87 , 1679 , 27 , 150.00 , 4712.07 , 20.00 , 105.00
37.87 , 1660 , 27 , 150.00 , 4705.80 , 20.00 , 105.00
37.56 , 1647 , 27 , 150.00 , 4701.51 , 20.00 , 105.00
37.87 , 1643 , 27 , 150.00 , 4700.19 , 20.00 , 105.00
37.87 , 1638 , 27 , 150.00 , 4698.54 , 20.00 , 105.00
37.87 , 1695 , 27 , 150.00 , 4717.35 , 20.00 , 105.00
38.18 , 1609 , 27 , 150.00 , 4688.97 , 20.00 , 105.00
37.56 , 1680 , 27 , 150.00 , 4712.40 , 20.00 , 105.00
37.56 , 1656 , 27 , 150.00 , 4704.48 , 20.00 , 105.00
38.18 , 1647 , 27 , 150.00 , 4701.51 , 20.00 , 105.00
37.87 , 1640 , 27 , 151.00 , 4699.20 , 20.00 , 105.00
37.87 , 1641 , 27 , 151.00 , 4699.53 , 20.00 , 105.00
37.87 , 1693 , 27 , 150.00 , 4716.69 , 20.00 , 105.00
38.18 , 1611 , 27 , 150.00 , 4689.63 , 20.00 , 105.00
37.56 , 1678 , 27 , 150.00 , 4711.74 , 20.00 , 105.00
37.87 , 1659 , 27 , 150.00 , 4705.47 , 20.00 , 105.00
37.56 , 1646 , 27 , 151.00 , 4701.18 , 20.00 , 105.00
37.87 , 1643 , 27 , 151.00 , 4700.19 , 20.00 , 105.00
37.87 , 1638 , 27 , 150.00 , 4698.54 , 20.00 , 105.00
37.87 , 1639 , 27 , 150.00 , 4698.87 , 20.00 , 105.00
38.18 , 1691 , 27 , 150.00 , 4716.03 , 20.00 , 105.00
37.87 , 1611 , 27 , 150.00 , 4689.63 , 20.00 , 105.00
37.87 , 1677 , 27 , 151.00 , 4711.41 , 20.00 , 105.00
38.49 , 1605 , 27 , 151.00 , 4687.65 , 20.00 , 105.00
37.87 , 1673 , 27 , 150.00 , 4710.09 , 20.00 , 105.00
38.49 , 1657 , 27 , 150.00 , 4704.81 , 20.00 , 105.00
37.87 , 1646 , 27 , 150.00 , 4701.18 , 20.00 , 105.00
38.18 , 1590 , 27 , 150.00 , 4682.70 , 20.00 , 105.00
38.49 , 1665 , 27 , 150.00 , 4707.45 , 20.00 , 105.00
38.49 , 1653 , 27 , 150.00 , 4703.49 , 20.00 , 105.00
37.87 , 1643 , 27 , 150.00 , 4700.19 , 20.00 , 105.00
38.49 , 1642 , 27 , 150.00 , 4699.86 , 20.00 , 105.00
37.87 , 1638 , 27 , 150.00 , 4698.54 , 20.00 , 105.00
38.49 , 1638 , 27 , 150.00 , 4698.54 , 20.00 , 105.00
37.87 , 1636 , 27 , 150.00 , 4697.88 , 20.00 , 105.00
37.87 , 1639 , 27 , 150.00 , 4698.87 , 20.00 , 105.00
37.56 , 1691 , 27 , 150.00 , 4716.03 , 20.00 , 105.00
38.49 , 1610 , 27 , 150.00 , 4689.30 , 20.00 , 105.00
38.18 , 1621 , 27 , 150.00 , 4692.93 , 20.00 , 105.00
38.49 , 1687 , 27 , 150.00 , 4714.71 , 20.00 , 105.00
38.18 , 1605 , 27 , 150.00 , 4687.65 , 20.00 , 105.00
38.49 , 1678 , 27 , 150.00 , 4711.74 , 20.00 , 105.00
38.18 , 1602 , 27 , 150.00 , 4686.66 , 20.00 , 105.00
38.18 , 1676 , 27 , 150.00 , 4711.08 , 20.00 , 105.00
38.18 , 1653 , 27 , 151.00 , 4703.49 , 20.00 , 105.00
38.49 , 1594 , 27 , 151.00 , 4684.02 , 21.00 , 105.00
38.49 , 1666 , 27 , 151.00 , 4707.78 , 21.00 , 105.00
38.81 , 1600 , 27 , 151.00 , 4686.00 , 21.00 , 105.00
38.49 , 1671 , 27 , 151.00 , 4709.43 , 21.00 , 105.00
38.81 , 1654 , 27 , 151.00 , 4703.82 , 21.00 , 105.00
38.81 , 1645 , 27 , 151.00 , 4700.85 , 21.00 , 105.00
38.81 , 1642 , 27 , 151.00 , 4699.86 , 21.00 , 105.00
38.81 , 1638 , 27 , 151.00 , 4698.54 , 21.00 , 105.00
39.43 , 1639 , 27 , 151.00 , 4698.87 , 21.00 , 105.00
39.12 , 1636 , 27 , 151.00 , 4697.88 , 21.00 , 105.00
39.43 , 1638 , 27 , 151.00 , 4698.54 , 21.00 , 105.00
39.12 , 1636 , 27 , 151.00 , 4697.88 , 21.00 , 105.00
39.43 , 1638 , 27 , 151.00 , 4698.54 , 21.00 , 105.00
39.12 , 1692 , 27 , 151.00 , 4716.36 , 21.00 , 105.00
39.12 , 1665 , 27 , 151.00 , 4707.45 , 21.00 , 105.00
39.12 , 1649 , 27 , 151.00 , 4702.17 , 21.00 , 105.00
39.12 , 1645 , 27 , 151.00 , 4700.85 , 21.00 , 105.00
38.81 , 1695 , 27 , 151.00 , 4717.35 , 21.00 , 105.00
39.12 , 1613 , 27 , 151.00 , 4690.29 , 21.00 , 105.00
38.81 , 1678 , 27 , 151.00 , 4711.74 , 21.00 , 105.00
38.49 , 1605 , 27 , 151.00 , 4687.65 , 20.00 , 105.00
38.18 , 1672 , 27 , 151.00 , 4709.76 , 21.00 , 105.00
39.12 , 1655 , 27 , 151.00 , 4704.15 , 21.00 , 105.00
38.18 , 1644 , 27 , 150.00 , 4700.52 , 20.00 , 105.00
38.49 , 1641 , 27 , 150.00 , 4699.53 , 20.00 , 105.00
38.49 , 1693 , 27 , 151.00 , 4716.69 , 21.00 , 105.00
38.81 , 1610 , 27 , 151.00 , 4689.30 , 20.00 , 105.00
38.49 , 1675 , 27 , 150.00 , 4710.75 , 21.00 , 105.00
38.81 , 1655 , 27 , 150.00 , 4704.15 , 21.00 , 105.00
38.49 , 1644 , 27 , 150.00 , 4700.52 , 21.00 , 105.00
38.81 , 1641 , 27 , 150.00 , 4699.53 , 21.00 , 105.00
38.18 , 1693 , 27 , 151.00 , 4716.69 , 20.00 , 105.00
38.49 , 1665 , 27 , 151.00 , 4707.45 , 20.00 , 105.00
37.56 , 1649 , 27 , 151.00 , 4702.17 , 20.00 , 105.00
36.62 , 1644 , 27 , 151.00 , 4700.52 , 19.00 , 105.00
36.00 , 1692 , 27 , 150.00 , 4716.36 , 19.00 , 105.00
36.62 , 1611 , 27 , 150.00 , 4689.63 , 20.00 , 105.00
36.00 , 1676 , 27 , 150.00 , 4711.08 , 20.00 , 105.00
36.31 , 1657 , 27 , 150.00 , 4704.81 , 19.00 , 105.00
36.00 , 1645 , 27 , 150.00 , 4700.85 , 19.00 , 105.00
36.31 , 1642 , 27 , 150.00 , 4699.86 , 20.00 , 105.00
36.31 , 1636 , 27 , 150.00 , 4697.88 , 20.00 , 105.00
37.25 , 1586 , 27 , 150.00 , 4681.38 , 20.00 , 105.00
37.56 , 1610 , 27 , 150.00 , 4689.30 , 20.00 , 105.00
38.18 , 1625 , 27 , 150.00 , 4694.25 , 21.00 , 105.00
39.12 , 1627 , 27 , 150.00 , 4694.91 , 21.00 , 105.00
39.43 , 1581 , 27 , 150.00 , 4679.73 , 21.00 , 105.00
39.74 , 1606 , 27 , 151.00 , 4687.98 , 21.00 , 105.00
39.74 , 1622 , 27 , 151.00 , 4693.26 , 21.00 , 105.00
39.43 , 1628 , 27 , 151.00 , 4695.24 , 21.00 , 105.00
39.43 , 1634 , 27 , 151.00 , 4697.22 , 21.00 , 105.00
40.05 , 1581 , 27 , 152.00 , 4679.73 , 21.00 , 105.00
39.43 , 1663 , 27 , 152.00 , 4706.79 , 21.00 , 105.00
39.43 , 1595 , 27 , 152.00 , 4684.35 , 21.00 , 105.00
39.43 , 1617 , 27 , 152.00 , 4691.61 , 21.00 , 105.00
39.74 , 1624 , 27 , 152.00 , 4693.92 , 21.00 , 105.00
39.43 , 1632 , 27 , 152.00 , 4696.56 , 21.00 , 105.00
39.74 , 1633 , 27 , 151.00 , 4696.89 , 21.00 , 105.00
40.05 , 1583 , 27 , 151.00 , 4680.39 , 21.00 , 105.00
40.99 , 1607 , 27 , 151.00 , 4688.31 , 21.00 , 105.00
41.30 , 1571 , 27 , 151.00 , 4652.81 , 21.00 , 105.00
41.30 , 1602 , 27 , 156.00 , 4686.66 , 21.00 , 105.00
40.99 , 1570 , 27 , 156.00 , 4676.10 , 21.00 , 105.00
40.99 , 1600 , 27 , 156.00 , 4686.00 , 21.00 , 105.00
40.99 , 1569 , 27 , 156.00 , 4675.77 , 21.00 , 105.00
40.99 , 1600 , 27 , 154.00 , 4686.00 , 21.00 , 105.00
40.67 , 1619 , 27 , 154.00 , 4692.27 , 21.00 , 105.00
40.36 , 1574 , 27 , 153.00 , 4677.42 , 21.00 , 105.00
40.67 , 1606 , 27 , 153.00 , 4687.98 , 21.00 , 105.00
40.36 , 1621 , 27 , 153.00 , 4692.93 , 21.00 , 105.00
40.05 , 1630 , 27 , 153.00 , 4695.90 , 21.00 , 105.00
39.74 , 1631 , 27 , 152.00 , 4696.23 , 21.00 , 105.00
39.74 , 1636 , 27 , 152.00 , 4697.88 , 21.00 , 105.00
40.05 , 1582 , 27 , 152.00 , 4680.06 , 21.00 , 105.00
39.74 , 1664 , 27 , 152.00 , 4707.12 , 21.00 , 105.00
40.05 , 1595 , 27 , 152.00 , 4684.35 , 21.00 , 105.00
39.74 , 1670 , 27 , 152.00 , 4709.10 , 21.00 , 105.00
39.74 , 1598 , 27 , 153.00 , 4685.34 , 21.00 , 105.00
39.43 , 1673 , 27 , 153.00 , 4710.09 , 21.00 , 105.00
39.74 , 1598 , 27 , 152.00 , 4685.34 , 21.00 , 105.00
39.74 , 1673 , 27 , 152.00 , 4710.09 , 21.00 , 105.00
39.12 , 1651 , 27 , 152.00 , 4702.83 , 21.00 , 105.00
39.12 , 1644 , 27 , 152.00 , 4700.52 , 21.00 , 105.00
38.81 , 1637 , 27 , 152.00 , 4698.21 , 21.00 , 105.00
39.43 , 1638 , 27 , 152.00 , 4698.54 , 21.00 , 105.00
38.81 , 1692 , 27 , 151.00 , 4716.36 , 21.00 , 105.00
39.12 , 1664 , 27 , 151.00 , 4707.12 , 21.00 , 105.00
38.81 , 1647 , 27 , 152.00 , 4701.51 , 21.00 , 105.00
39.43 , 1643 , 27 , 152.00 , 4676.45 , 21.00 , 105.00
38.81 , 1694 , 27 , 151.00 , 4717.02 , 21.00 , 105.00
39.12 , 1666 , 27 , 151.00 , 4707.78 , 21.00 , 105.00
39.12 , 1648 , 27 , 151.00 , 4701.84 , 21.00 , 105.00
38.81 , 1643 , 27 , 151.00 , 4676.45 , 21.00 , 105.00
38.81 , 1694 , 27 , 151.00 , 4717.02 , 21.00 , 105.00
39.43 , 1665 , 27 , 151.00 , 4707.45 , 21.00 , 105.00
38.81 , 1647 , 27 , 151.00 , 4701.51 , 21.00 , 105.00
39.43 , 1643 , 27 , 151.00 , 4676.45 , 21.00 , 105.00
38.49 , 1694 , 27 , 150.00 , 4717.02 , 21.00 , 105.00
39.12 , 1665 , 27 , 150.00 , 4707.45 , 21.00 , 105.00
38.49 , 1647 , 27 , 150.00 , 4701.51 , 21.00 , 105.00
39.12 , 1643 , 27 , 150.00 , 4700.19 , 21.00 , 105.00
38.81 , 1693 , 27 , 151.00 , 4716.69 , 21.00 , 105.00
39.12 , 1665 , 27 , 151.00 , 4707.45 , 21.00 , 105.00
38.81 , 1647 , 27 , 150.00 , 4701.51 , 21.00 , 105.00
38.81 , 1642 , 27 , 150.00 , 4676.12 , 21.00 , 105.00
38.81 , 1694 , 27 , 150.00 , 4717.02 , 21.00 , 105.00
39.12 , 1666 , 27 , 150.00 , 4707.78 , 21.00 , 105.00
39.12 , 1648 , 27 , 150.00 , 4678.09 , 21.00 , 105.00
39.12 , 1643 , 27 , 150.00 , 4700.19 , 21.00 , 105.00
38.81 , 1693 , 27 , 151.00 , 4716.69 , 21.00 , 105.00
38.81 , 1665 , 27 , 151.00 , 4707.45 , 21.00 , 105.00
38.49 , 1704 , 27 , 150.00 , 4720.32 , 21.00 , 105.00
39.12 , 1616 , 27 , 150.00 , 4691.28 , 21.00 , 105.00
39.12 , 1679 , 27 , 151.00 , 4712.07 , 21.00 , 105.00
39.12 , 1715 , 27 , 151.00 , 4723.95 , 21.00 , 105.00
38.49 , 1672 , 27 , 151.00 , 4685.97 , 21.00 , 105.00
38.81 , 1654 , 27 , 151.00 , 4703.82 , 21.00 , 105.00
37.87 , 1699 , 27 , 150.00 , 4718.67 , 21.00 , 105.00
38.18 , 1667 , 27 , 150.00 , 4684.33 , 20.00 , 105.00
37.87 , 1703 , 27 , 151.00 , 4719.99 , 21.00 , 105.00
38.49 , 1668 , 27 , 151.00 , 4708.44 , 20.00 , 105.00
37.87 , 1647 , 27 , 150.00 , 4677.77 , 20.00 , 105.00
38.18 , 1699 , 27 , 150.00 , 4718.67 , 20.00 , 105.00
37.87 , 1663 , 27 , 150.00 , 4706.79 , 20.00 , 105.00
38.18 , 1650 , 27 , 150.00 , 4702.50 , 20.00 , 105.00
37.87 , 1697 , 27 , 150.00 , 4694.18 , 20.00 , 105.00
37.87 , 1613 , 27 , 150.00 , 4690.29 , 20.00 , 105.00
37.87 , 1678 , 27 , 150.00 , 4711.74 , 20.00 , 105.00
38.49 , 1657 , 27 , 150.00 , 4704.81 , 20.00 , 105.00
38.18 , 1644 , 27 , 150.00 , 4676.78 , 20.00 , 105.00
38.49 , 1697 , 27 , 150.00 , 4718.01 , 21.00 , 105.00
38.49 , 1662 , 27 , 150.00 , 4682.69 , 20.00 , 105.00
38.49 , 1649 , 27 , 150.00 , 4702.17 , 21.00 , 105.00
38.18 , 1638 , 27 , 151.00 , 4674.81 , 20.00 , 105.00
38.18 , 1638 , 27 , 151.00 , 4698.54 , 21.00 , 105.00
38.49 , 1689 , 27 , 150.00 , 4715.37 , 21.00 , 105.00
38.49 , 1663 , 27 , 150.00 , 4683.02 , 20.00 , 105.00
38.49 , 1646 , 27 , 151.00 , 4677.44 , 20.00 , 105.00
38.49 , 1642 , 27 , 151.00 , 4699.86 , 21.00 , 105.00
38.49 , 1637 , 27 , 151.00 , 4674.48 , 20.00 , 105.00
38.81 , 1692 , 27 , 151.00 , 4692.54 , 21.00 , 105.00
38.18 , 1660 , 27 , 151.00 , 4705.80 , 21.00 , 105.00
38.81 , 1649 , 27 , 151.00 , 4702.17 , 21.00 , 105.00
38.81 , 1641 , 27 , 150.00 , 4699.53 , 21.00 , 105.00
39.12 , 1639 , 27 , 150.00 , 4675.14 , 21.00 , 105.00
38.49 , 1691 , 27 , 150.00 , 4716.03 , 21.00 , 105.00
38.18 , 1665 , 27 , 150.00 , 4707.45 , 21.00 , 105.00
38.49 , 1647 , 27 , 151.00 , 4701.51 , 21.00 , 105.00
38.81 , 1642 , 27 , 151.00 , 4699.86 , 21.00 , 105.00
38.49 , 1693 , 27 , 151.00 , 4716.69 , 21.00 , 105.00
39.12 , 1665 , 27 , 151.00 , 4707.45 , 21.00 , 105.00
38.49 , 1648 , 27 , 151.00 , 4701.84 , 21.00 , 105.00
39.12 , 1644 , 27 , 151.00 , 4700.52 , 21.00 , 105.00
38.49 , 1695 , 27 , 150.00 , 4717.35 , 21.00 , 105.00
38.81 , 1666 , 27 , 150.00 , 4707.78 , 21.00 , 105.00
39.12 , 1649 , 27 , 151.00 , 4702.17 , 21.00 , 105.00
39.43 , 1699 , 27 , 151.00 , 4694.84 , 21.00 , 105.00
39.12 , 1666 , 27 , 150.00 , 4707.78 , 21.00 , 105.00
39.74 , 1653 , 27 , 150.00 , 4703.49 , 21.00 , 105.00
39.12 , 1698 , 27 , 151.00 , 4718.34 , 21.00 , 105.00
39.43 , 1667 , 27 , 151.00 , 4684.33 , 21.00 , 105.00
39.74 , 1649 , 27 , 151.00 , 4702.17 , 21.00 , 105.00
39.74 , 1701 , 27 , 151.00 , 4695.50 , 21.00 , 105.00
39.12 , 1666 , 27 , 151.00 , 4707.78 , 21.00 , 105.00
39.43 , 1711 , 27 , 151.00 , 4722.63 , 21.00 , 105.00
39.12 , 1669 , 27 , 151.00 , 4708.77 , 21.00 , 105.00
39.74 , 1710 , 27 , 151.00 , 4698.45 , 21.00 , 105.00
39.12 , 1670 , 27 , 151.00 , 4709.10 , 21.00 , 105.00
39.12 , 1654 , 27 , 151.00 , 4703.82 , 21.00 , 105.00
39.12 , 1699 , 27 , 151.00 , 4694.84 , 21.00 , 105.00
39.12 , 1668 , 27 , 151.00 , 4708.44 , 21.00 , 105.00
39.12 , 1707 , 27 , 151.00 , 4721.31 , 21.00 , 105.00
39.43 , 1672 , 27 , 151.00 , 4709.76 , 21.00 , 105.00
38.81 , 1708 , 27 , 151.00 , 4721.64 , 21.00 , 105.00
39.12 , 1673 , 27 , 151.00 , 4710.09 , 21.00 , 105.00
39.43 , 1709 , 27 , 151.00 , 4721.97 , 21.00 , 105.00
39.74 , 1672 , 27 , 151.00 , 4709.76 , 21.00 , 105.00
39.74 , 1709 , 27 , 151.00 , 4721.97 , 22.00 , 105.00
40.05 , 1672 , 27 , 151.00 , 4685.97 , 21.00 , 105.00
39.43 , 1707 , 27 , 151.00 , 4721.31 , 22.00 , 105.00
40.05 , 1671 , 27 , 151.00 , 4709.43 , 21.00 , 105.00
40.05 , 1707 , 27 , 151.00 , 4721.31 , 21.00 , 105.00
40.36 , 1672 , 27 , 151.00 , 4709.76 , 21.00 , 105.00
39.43 , 1709 , 27 , 152.00 , 4698.12 , 21.00 , 105.00
39.74 , 1674 , 27 , 152.00 , 4710.42 , 21.00 , 105.00
40.05 , 1652 , 27 , 152.00 , 4703.16 , 21.00 , 105.00
40.05 , 1701 , 27 , 152.00 , 4695.50 , 21.00 , 105.00
39.74 , 1725 , 27 , 152.00 , 4703.37 , 21.00 , 105.00
40.36 , 1680 , 27 , 152.00 , 4712.40 , 21.00 , 105.00
39.43 , 1655 , 27 , 152.00 , 4704.15 , 21.00 , 105.00
39.74 , 1704 , 27 , 152.00 , 4720.32 , 22.00 , 105.00
39.74 , 1723 , 27 , 151.00 , 4702.72 , 21.00 , 105.00
40.05 , 1678 , 27 , 151.00 , 4711.74 , 22.00 , 105.00
40.05 , 1711 , 27 , 151.00 , 4722.63 , 22.00 , 105.00
40.36 , 1674 , 27 , 151.00 , 4710.42 , 22.00 , 105.00
40.05 , 1771 , 27 , 151.00 , 4742.43 , 22.00 , 105.00
40.36 , 1702 , 27 , 151.00 , 4719.66 , 22.00 , 105.00
40.05 , 1667 , 27 , 152.00 , 4684.33 , 22.00 , 105.00
40.05 , 1709 , 27 , 152.00 , 4721.97 , 22.00 , 105.00
40.05 , 1729 , 27 , 151.00 , 4728.57 , 22.00 , 105.00
40.36 , 1682 , 27 , 151.00 , 4713.06 , 22.00 , 105.00
40.05 , 1714 , 27 , 152.00 , 4699.76 , 22.00 , 105.00
40.36 , 1735 , 27 , 152.00 , 4730.55 , 22.00 , 105.00
39.74 , 1682 , 27 , 152.00 , 4713.06 , 22.00 , 105.00
40.67 , 1717 , 27 , 152.00 , 4724.61 , 22.00 , 105.00
39.43 , 1733 , 27 , 151.00 , 4706.00 , 22.00 , 105.00
39.43 , 1686 , 27 , 151.00 , 4690.57 , 22.00 , 105.00
39.43 , 1716 , 27 , 152.00 , 4724.28 , 22.00 , 105.00
40.36 , 1735 , 27 , 152.00 , 4730.55 , 22.00 , 105.00
40.05 , 1682 , 27 , 151.00 , 4713.06 , 22.00 , 105.00
40.36 , 1719 , 27 , 151.00 , 4725.27 , 22.00 , 105.00
39.43 , 1734 , 27 , 151.00 , 4730.22 , 22.00 , 105.00
39.43 , 1686 , 27 , 151.00 , 4690.57 , 22.00 , 105.00
39.43 , 1778 , 27 , 151.00 , 4744.74 , 22.00 , 105.00
40.36 , 1707 , 27 , 151.00 , 4721.31 , 22.00 , 105.00
39.12 , 1726 , 27 , 151.00 , 4727.58 , 22.00 , 105.00
39.74 , 1741 , 27 , 151.00 , 4708.63 , 22.00 , 105.00
39.43 , 1746 , 27 , 151.00 , 4734.18 , 22.00 , 105.00
39.74 , 1691 , 27 , 151.00 , 4692.21 , 22.00 , 105.00
39.43 , 1780 , 27 , 151.00 , 4745.40 , 22.00 , 105.00
39.74 , 1708 , 27 , 151.00 , 4721.64 , 22.00 , 105.00
39.43 , 1728 , 27 , 151.00 , 4704.36 , 22.00 , 105.00
39.43 , 1745 , 27 , 151.00 , 4709.94 , 22.00 , 105.00
39.43 , 1748 , 27 , 151.00 , 4710.93 , 22.00 , 105.00
39.74 , 1752 , 27 , 151.00 , 4736.16 , 22.00 , 105.00
39.43 , 1750 , 27 , 151.00 , 4735.50 , 22.00 , 105.00
39.74 , 1693 , 27 , 151.00 , 4716.69 , 22.00 , 105.00
39.74 , 1782 , 27 , 151.00 , 4746.06 , 22.00 , 105.00
39.43 , 1707 , 27 , 151.00 , 4697.46 , 22.00 , 105.00
39.12 , 1729 , 27 , 151.00 , 4704.69 , 22.00 , 105.00
39.43 , 1742 , 27 , 151.00 , 4708.96 , 22.00 , 105.00
